title,isbn,price_eur,shop_link,google_search_link,shop,date_scraped
"Арман Леруа ""Лагуна. Как Аристотель придумал науку""",9785179831884,26.49,https://nmbooks.shop/products/n0063,https://www.google.com/search?q=9785179831884,nm_books,2026-03-29
"Валерий Шубинский ""Ломоносов: Всероссийский человек""",9785171633318,27.3,https://nmbooks.shop/products/n0064,https://www.google.com/search?q=9785171633318,nm_books,2026-03-29
"Гаэль Фай ""Маленькая страна""",9785171050016,11.82,https://nmbooks.shop/products/n0065,https://www.google.com/search?q=9785171050016,nm_books,2026-03-29
"Кэтрин Зубович ""Москва монументальная. Высотки и городская жизнь в эпоху сталинизма""",9785171374457,26.49,https://nmbooks.shop/products/n0066,https://www.google.com/search?q=9785171374457,nm_books,2026-03-29
"Салман Рушди ""Нож""",9785171610289,13.04,https://nmbooks.shop/products/n0067,https://www.google.com/search?q=9785171610289,nm_books,2026-03-29
"Бретт Скотт ""Облачные деньги""",N/A,21.19,https://nmbooks.shop/products/n0068,N/A,nm_books,2026-03-29
"Майкл Волф ""Огонь и ярость""",9785171080488,20.37,https://nmbooks.shop/products/n0069,https://www.google.com/search?q=9785171080488,nm_books,2026-03-29
"Владимир Сорокин ""Пир""",9785171272883,19.97,https://nmbooks.shop/products/n0070,https://www.google.com/search?q=9785171272883,nm_books,2026-03-29
"Филип Норман ""Пол Маккартни. Биография""",9785171009892,42.78,https://nmbooks.shop/products/n0071,https://www.google.com/search?q=9785171009892,nm_books,2026-03-29
"Ричард Докинз ""Полеты воображения. Разум и эволюция против гравитации""",9785171489311,33.0,https://nmbooks.shop/products/n0072,https://www.google.com/search?q=9785171489311,nm_books,2026-03-29
"Одед Галор ""Путь человечества""",9785171361006,18.34,https://nmbooks.shop/products/n0074,https://www.google.com/search?q=9785171361006,nm_books,2026-03-29
"Владимир Сорокин ""Роман""",9785171458034,26.49,https://nmbooks.shop/products/n0075,https://www.google.com/search?q=9785171458034,nm_books,2026-03-29
"Майя Кучерская ""Современный патерик. Чтение для впавших в уныние""",9785171614430,12.22,https://nmbooks.shop/products/n0076,https://www.google.com/search?q=9785171614430,nm_books,2026-03-29
"Уолтер Айзексон ""Стив Джобс""",9785170778713,30.56,https://nmbooks.shop/products/n0077,https://www.google.com/search?q=9785170778713,nm_books,2026-03-29
"Матиас Мальзьё ""Фарфоровый солдат""",9785171538279,12.63,https://nmbooks.shop/products/n0078,https://www.google.com/search?q=9785171538279,nm_books,2026-03-29
"Карло Чиполла ""Фундаментальные законы человеческой глупости""",9785171232092,11.41,https://nmbooks.shop/products/n0079,https://www.google.com/search?q=9785171232092,nm_books,2026-03-29
"Нил Ашерсон ""Черное море. Колыбель цивилизации и варварства""",9785170933822,19.97,https://nmbooks.shop/products/n0080,https://www.google.com/search?q=9785170933822,nm_books,2026-03-29
"Юрий Слезкин ""Эра Меркурия. Евреи в современном мире""",9785171091989,27.3,https://nmbooks.shop/products/n0081,https://www.google.com/search?q=9785171091989,nm_books,2026-03-29
"Петер Фламм ""Я?""",9785171581602,12.22,https://nmbooks.shop/products/n0082,https://www.google.com/search?q=9785171581602,nm_books,2026-03-29
"Константин Зарубин ""Повести л-ских писателей""",9785171533953,15.08,https://nmbooks.shop/products/n0083,https://www.google.com/search?q=9785171533953,nm_books,2026-03-29
"Энрике Короминас, Оскар Уайльд ""Дориан Грей"" Графический роман",9785002142903,17.93,https://nmbooks.shop/products/n0084,https://www.google.com/search?q=9785002142903,nm_books,2026-03-29
"Шахида Араби ""Токсичные люди. Как защититься от нарциссов, газлайтеров, психопатов и других манипуляторов""",9785001952114,13.24,https://nmbooks.shop/products/n0085,https://www.google.com/search?q=9785001952114,nm_books,2026-03-29
"Эми Джонсон ""Токсичные мысли. Как перестать зацикливаться на негативе и успокоить ум""",9785001955221,14.26,https://nmbooks.shop/products/n0086,https://www.google.com/search?q=9785001955221,nm_books,2026-03-29
"Ольга Алленова ""Форпост. Беслан и его заложники""",9785604262788,8.15,https://nmbooks.shop/products/n0087,https://www.google.com/search?q=9785604262788,nm_books,2026-03-29
"Алексей Алёхин ""Мясорубка. Как Россия полюбила кровавый спорт""",9785907696860,17.11,https://nmbooks.shop/products/n0088,https://www.google.com/search?q=9785907696860,nm_books,2026-03-29
Кира Ярмыш «Тут недалеко»,9789934925573,29.34,https://nmbooks.shop/products/n0089,https://www.google.com/search?q=9789934925573,nm_books,2026-03-29
"Саймон Шустер ""Шоумен: Владимир Зеленский и война в Украине""",9789934925542,25.47,https://nmbooks.shop/products/n0090,https://www.google.com/search?q=9789934925542,nm_books,2026-03-29
"Дима Зицер ""Любовь в условиях турбулентности""",9789934925535,24.45,https://nmbooks.shop/products/n0091,https://www.google.com/search?q=9789934925535,nm_books,2026-03-29
Женя Бережная. «(Не) о войне»,9789934921681,25.47,https://nmbooks.shop/products/n0092,https://www.google.com/search?q=9789934921681,nm_books,2026-03-29
"Александр Роднянский ""Нелюбовь. О путинской России в девяти фильмах""",9789934925528,26.49,https://nmbooks.shop/products/n0093,https://www.google.com/search?q=9789934925528,nm_books,2026-03-29
"Павел Кушнир ""Биробиджанский дневник""",9789934925566,26.49,https://nmbooks.shop/products/n0094,https://www.google.com/search?q=9789934925566,nm_books,2026-03-29
"Екатерина Гордеева ""Унеси ты мое горе""",9789934921605,26.49,https://nmbooks.shop/products/n0095,https://www.google.com/search?q=9789934921605,nm_books,2026-03-29
"Женя Беркович ""Питомцы""",9783000799143,24.45,https://nmbooks.shop/products/n0096,https://www.google.com/search?q=9783000799143,nm_books,2026-03-29
"Михаил Зыгарь ""Война и наказание""",9789934239465,25.26,https://nmbooks.shop/products/n0098,https://www.google.com/search?q=9789934239465,nm_books,2026-03-29
"Антон Долин ""Плохие русские. Кино от «Брата» до «Слова пацана»""",9789934921643,25.26,https://nmbooks.shop/products/n0099,https://www.google.com/search?q=9789934921643,nm_books,2026-03-29
Константин Зарубин. «Наше сердце бьется за всех»,9789934921674,19.15,https://nmbooks.shop/products/n0100,https://www.google.com/search?q=9789934921674,nm_books,2026-03-29
"Михаил Зыгарь ""Темная сторона Земли. История о том, как советский народ победил Советский Союз""",9789934936012,34.63,https://nmbooks.shop/products/n0101,https://www.google.com/search?q=9789934936012,nm_books,2026-03-29
"Константин Гаазе ""Куда дрейфуют диктатуры""",9789934936036,32.6,https://nmbooks.shop/products/n0102,https://www.google.com/search?q=9789934936036,nm_books,2026-03-29
"Антон Долин ""50""",9789934936043,34.63,https://nmbooks.shop/products/n0103,https://www.google.com/search?q=9789934936043,nm_books,2026-03-29
"Александр Горбачев ""Когда мы поём, поднимается ветер. Краткая история популярной музыки в России XXI века""",9789934936029,34.63,https://nmbooks.shop/products/n0105,https://www.google.com/search?q=9789934936029,nm_books,2026-03-29
"Сергей Кузнецов ""Мясорубка Мосса""",9789934936005,32.6,https://nmbooks.shop/products/n0104,https://www.google.com/search?q=9789934936005,nm_books,2026-03-29
"Илья Венявкин ""Храм войны. Люди и их идеи, сделавшие возможным российское вторжение в Украину""",9789934925597,32.6,https://nmbooks.shop/products/n0106,https://www.google.com/search?q=9789934925597,nm_books,2026-03-29
"Дмитрий Дурнев ""Дом на линии огня""",9789934925580,32.6,https://nmbooks.shop/products/n0107,https://www.google.com/search?q=9789934925580,nm_books,2026-03-29
"Евгений Деменок ""Уехать нельзя остаться""",9789659320417,24.45,https://nmbooks.shop/products/n0109,https://www.google.com/search?q=9789659320417,nm_books,2026-03-29
"Людмила Улицкая ""Искренне Ваш Шурик""",9785170939329,7.74,https://nmbooks.shop/products/n0059,https://www.google.com/search?q=9785170939329,nm_books,2026-03-29
"Людмила Улицкая ""Казус Кукоцкого""",9785170902972,9.37,https://nmbooks.shop/products/n0060,https://www.google.com/search?q=9785170902972,nm_books,2026-03-29
"Борис Житков ""Виктор Вавич""",9789659312580,20.37,https://nmbooks.shop/products/n0111,https://www.google.com/search?q=9789659312580,nm_books,2026-03-29
"Владимир Сорокин ""Сказка"" (мягкая обложка)",9781326428655,20.37,https://nmbooks.shop/products/n0113,https://www.google.com/search?q=9781326428655,nm_books,2026-03-29
"Ольга Романова ""Игра в бутылочку""",9781779680310,20.37,https://nmbooks.shop/products/n0114,https://www.google.com/search?q=9781779680310,nm_books,2026-03-29
"Хаим Бен Яков ""Чемодан, вокзал, Израиль. К истории антисемитизма в СССР"". Предисловие Тамары Эйдельман и Давида Маркиша",9781326939434,20.37,https://nmbooks.shop/products/n0115,https://www.google.com/search?q=9781326939434,nm_books,2026-03-29
"Натан Щаранский ""Не убоюсь зла""",9781998084937,20.37,https://nmbooks.shop/products/n0116,https://www.google.com/search?q=9781998084937,nm_books,2026-03-29
"Дмитрий Быков ""Новый браунинг""",9781998265008,17.11,https://nmbooks.shop/products/n0117,https://www.google.com/search?q=9781998265008,nm_books,2026-03-29
"Дмитрий Быков ""Демон поверженный""",9781300802068,20.37,https://nmbooks.shop/products/n0118,https://www.google.com/search?q=9781300802068,nm_books,2026-03-29
"Дмитрий Быков ""VZ. Три года войны""",9781326613617,20.37,https://nmbooks.shop/products/n0222,https://www.google.com/search?q=9781326613617,nm_books,2026-03-29
"Дмитрий Быков ""Дуга""",9781326573027,20.37,https://nmbooks.shop/products/n0119,https://www.google.com/search?q=9781326573027,nm_books,2026-03-29
"Дмитрий Быков ""Подъем""",9781326382544,16.3,https://nmbooks.shop/products/n0120,https://www.google.com/search?q=9781326382544,nm_books,2026-03-29
"Дмитрий Быков ""ЖД""",9781998084739,36.67,https://nmbooks.shop/products/n0121,https://www.google.com/search?q=9781998084739,nm_books,2026-03-29
"Сергей Давыдов ""Спрингфилд""",9780993820267,17.11,https://nmbooks.shop/products/n0122,https://www.google.com/search?q=9780993820267,nm_books,2026-03-29
"Александр Генис ""Амеррика""",9781326517304,20.37,https://nmbooks.shop/products/n0123,https://www.google.com/search?q=9781326517304,nm_books,2026-03-29
"Иван Филиппов ""Мышь""",9781998265145,24.45,https://nmbooks.shop/products/n0124,https://www.google.com/search?q=9781998265145,nm_books,2026-03-29
"Иван Филиппов ""Тень""",9781326575267,24.45,https://nmbooks.shop/products/n0125,https://www.google.com/search?q=9781326575267,nm_books,2026-03-29
"Олеся Герасименко ""Не закрывай глаза""",9781326322731,19.56,https://nmbooks.shop/products/n0126,https://www.google.com/search?q=9781326322731,nm_books,2026-03-29
"Людмила Штерн ""Бродский: Ося, Иосиф, Joseph""",9781998084524,20.37,https://nmbooks.shop/products/n0127,https://www.google.com/search?q=9781998084524,nm_books,2026-03-29
"Андрей Мовчан ""От войны до войны""",9781998265329,26.49,https://nmbooks.shop/products/n0128,https://www.google.com/search?q=9781998265329,nm_books,2026-03-29
"Андрей Козырев ""Жар-птица. Кто предал российскую демократию""",9781445215297,30.56,https://nmbooks.shop/products/n0129,https://www.google.com/search?q=9781445215297,nm_books,2026-03-29
"Михаил Крутихин ""Игра в революцию. Иранские агенты Кремля""",9781445269580,18.34,https://nmbooks.shop/products/n0130,https://www.google.com/search?q=9781445269580,nm_books,2026-03-29
"Анастасия Полозкова ""Конец свободной эпохи. Голоса российского феминизма""",9781445261553,20.37,https://nmbooks.shop/products/n0131,https://www.google.com/search?q=9781445261553,nm_books,2026-03-29
"Александра Прокопенко ""Соучастники. Почему российская элита выбрала войну""",9786250010068,26.49,https://nmbooks.shop/products/n0132,https://www.google.com/search?q=9786250010068,nm_books,2026-03-29
"Андрей Захаров ""Русский киберпанк. Как Кремль и олигархи строят «цифровой ГУЛАГ» — и кто этому сопротивляется""",9781969573217,25.26,https://nmbooks.shop/products/n0133,https://www.google.com/search?q=9781969573217,nm_books,2026-03-29
"Ксения Лученко ""Благими намерениями. Русская православная Церковь и власть от Горбачева до Путина""",9786018225765,32.6,https://nmbooks.shop/products/n0134,https://www.google.com/search?q=9786018225765,nm_books,2026-03-29
"Сергей Алексашенко ""Шанс: Америка-Россия""",9786010697430,24.45,https://nmbooks.shop/products/n0135,https://www.google.com/search?q=9786010697430,nm_books,2026-03-29
"Алексей Навальный ""Патриот""",9786098347005,28.12,https://nmbooks.shop/products/n0136,https://www.google.com/search?q=9786098347005,nm_books,2026-03-29
"Энн Эпплбаум ""Корпорация Автократия""",9786098347036,34.63,https://nmbooks.shop/products/n0137,https://www.google.com/search?q=9786098347036,nm_books,2026-03-29
"Бьёрн Рёрвик ""Акулиска враг редиски и другие истории о Лисе и Поросёнке""",9785917598284,18.34,https://nmbooks.shop/products/n0138,https://www.google.com/search?q=9785917598284,nm_books,2026-03-29
"Билл Франсуа ""Красноречие сардинки""",9785171220334,17.52,https://nmbooks.shop/products/n0061,https://www.google.com/search?q=9785171220334,nm_books,2026-03-29
"Аньес Мартен-Люган ""Дом на берегу океана, где мы были счастливы""",9785171504878,11.0,https://nmbooks.shop/products/n0058,https://www.google.com/search?q=9785171504878,nm_books,2026-03-29
"Мойзес Наим ""Два шпиона в Каракасе""",9785171200763,4.89,https://nmbooks.shop/products/n0057,https://www.google.com/search?q=9785171200763,nm_books,2026-03-29
"Людмила Улицкая ""Даниэль Штайн, переводчик""",9785171094218,9.37,https://nmbooks.shop/products/n0056,https://www.google.com/search?q=9785171094218,nm_books,2026-03-29
"Салман Рушди ""Восток, Запад""",9785171635152,13.45,https://nmbooks.shop/products/n0055,https://www.google.com/search?q=9785171635152,nm_books,2026-03-29
"Валерий Шубинский ""Владислав Ходасевич. Чающий и говорящий""",9785171460761,26.49,https://nmbooks.shop/products/n0054,https://www.google.com/search?q=9785171460761,nm_books,2026-03-29
"Владимир Набоков ""Взгляни на арлекинов!""",9785171537944,5.7,https://nmbooks.shop/products/n0053,https://www.google.com/search?q=9785171537944,nm_books,2026-03-29
"Мария Конникова ""Величайший блеф""",9785171347161,19.97,https://nmbooks.shop/products/n0052,https://www.google.com/search?q=9785171347161,nm_books,2026-03-29
"Патрик де Витт ""Библиотекарист""",9785171577322,16.09,https://nmbooks.shop/products/n0051,https://www.google.com/search?q=9785171577322,nm_books,2026-03-29
"Надя Алексеева ""Белград""",9785171655921,15.48,https://nmbooks.shop/products/n0050,https://www.google.com/search?q=9785171655921,nm_books,2026-03-29
"Оуэн Мэтьюс ""Безупречный шпион""",9785171217778,23.43,https://nmbooks.shop/products/n0049,https://www.google.com/search?q=9785171217778,nm_books,2026-03-29
"Марина Степнова ""Безбожный переулок""",9785171274467,7.33,https://nmbooks.shop/products/n0048,https://www.google.com/search?q=9785171274467,nm_books,2026-03-29
"Наталья Конрадова ""Археология русского интернета""",9785171364991,15.89,https://nmbooks.shop/products/n0047,https://www.google.com/search?q=9785171364991,nm_books,2026-03-29
"Уолтер Айзексон ""Альберт Эйнштейн. Его жизнь и его Вселенная""",9785170796359,30.97,https://nmbooks.shop/products/n0046,https://www.google.com/search?q=9785170796359,nm_books,2026-03-29
"Брюс Чатвин, Йозеф Рот, Хеннинг Кейлер ""Вниз по Волге""",9785911036805,9.78,https://nmbooks.shop/products/n0044,https://www.google.com/search?q=9785911036805,nm_books,2026-03-29
"Йозеф Рот ""Путешествие в Россию""",9785911037727,9.78,https://nmbooks.shop/products/n0043,https://www.google.com/search?q=9785911037727,nm_books,2026-03-29
"Флориан Иллиес ""1913. Лето целого века""",9785911034436,13.45,https://nmbooks.shop/products/n0042,https://www.google.com/search?q=9785911034436,nm_books,2026-03-29
"Эммануэль Каррер ""Лимонов""",9785911036492,14.26,https://nmbooks.shop/products/n0041,https://www.google.com/search?q=9785911036492,nm_books,2026-03-29
Уорхол ПОПизм. Уорхоловские 60-е,9785911032814,13.45,https://nmbooks.shop/products/n0040,https://www.google.com/search?q=9785911032814,nm_books,2026-03-29
"Шарлотта Коттон ""Фотография как современное искусство""",9785911035181,16.3,https://nmbooks.shop/products/n0039,https://www.google.com/search?q=9785911035181,nm_books,2026-03-29
"Том Дайкхофф ""Эпоха зрелища. Приключения архитектуры и город XXI века""",9785911036737,18.34,https://nmbooks.shop/products/n0038,https://www.google.com/search?q=9785911036737,nm_books,2026-03-29
"Дэвид Гребер ""Пиратское Просвещение, или   Настоящая Либерталия""",9785911037598,15.89,https://nmbooks.shop/products/n0037,https://www.google.com/search?q=9785911037598,nm_books,2026-03-29
"Вальтер Беньямин ""Улица с односторонним движением. Берлинское детство на рубеже веков""  (третье издание)",9785911035969,11.0,https://nmbooks.shop/products/n0036,https://www.google.com/search?q=9785911035969,nm_books,2026-03-29
"Эдуард Лимонов ""В Сырах: Роман в промзоне""",9785001396338,12.63,https://nmbooks.shop/products/n0035,https://www.google.com/search?q=9785001396338,nm_books,2026-03-29
"Эдуард Лимонов ""Смерть современных героев""",9785001395096,12.63,https://nmbooks.shop/products/n0034,https://www.google.com/search?q=9785001395096,nm_books,2026-03-29
"Алексей Иванов ""Псоглавцы"" [покет-серия]",9785001395058,7.74,https://nmbooks.shop/products/n0033,https://www.google.com/search?q=9785001395058,nm_books,2026-03-29
"Алексей Иванов ""Географ глобус пропил"" [покет-серия]",9785001395034,9.78,https://nmbooks.shop/products/n0032,https://www.google.com/search?q=9785001395034,nm_books,2026-03-29
"Эдуард Лимонов ""316, пункт ""В""",9785001396321,14.67,https://nmbooks.shop/products/n0031,https://www.google.com/search?q=9785001396321,nm_books,2026-03-29
"Тарик Али ""Уинстон Черчилль. Его эпоха, его преступления""",9785001393214,15.48,https://nmbooks.shop/products/n0030,https://www.google.com/search?q=9785001393214,nm_books,2026-03-29
"Андрей Арьев, Елена Скульская, Александр Генис ""Три города Сергея Довлатова""",9785001393214,13.45,https://nmbooks.shop/products/n0029,https://www.google.com/search?q=9785001393214,nm_books,2026-03-29
"Иэн Урбина ""Океан вне закона: Работорговля, пиратство и контрабанда в нейтральных водах""",9785001394976,18.34,https://nmbooks.shop/products/n0028,https://www.google.com/search?q=9785001394976,nm_books,2026-03-29
"Алексей Иванов ""Вилы""",9785001395201,18.34,https://nmbooks.shop/products/n0027,https://www.google.com/search?q=9785001395201,nm_books,2026-03-29
"Алексей Иванов ""Быть Ивановым: Пятнадцать лет диалога с читателями""",9785001392538,13.45,https://nmbooks.shop/products/n0026,https://www.google.com/search?q=9785001392538,nm_books,2026-03-29
"Алексей Иванов ""Речфлот: История речного флота Российской империи и Советского Союза""",9785002231195,15.89,https://nmbooks.shop/products/n0025,https://www.google.com/search?q=9785002231195,nm_books,2026-03-29
"Вячеслав Моисеев ""Репетиция апокалипсиса: Тайная история атомных учений в СССР. Тоцкое-1954""",9785961495645,13.45,https://nmbooks.shop/products/n0024,https://www.google.com/search?q=9785961495645,nm_books,2026-03-29
"Питер Прингл ""Николай Вавилов: Ученый, который хотел накормить весь мир и умер от голода"" [покет-серия]",9785961491234,8.15,https://nmbooks.shop/products/n0023,https://www.google.com/search?q=9785961491234,nm_books,2026-03-29
"Алексей Иванов ""Ёбург. Город храбрых""",9785001395218,17.11,https://nmbooks.shop/products/n0022,https://www.google.com/search?q=9785001395218,nm_books,2026-03-29
"Сэм Кинг ""Отряд отморозков: Миссия «Алсос» или кто помешал нацистам создать атомную бомбу""",9785001398042,15.89,https://nmbooks.shop/products/n0020,https://www.google.com/search?q=9785001398042,nm_books,2026-03-29
"Олег Ивик ""Мифозои: история и биология мифических животных""",9785002233656,14.67,https://nmbooks.shop/products/n0019,https://www.google.com/search?q=9785002233656,nm_books,2026-03-29
"Ричард Вайнен ""Долгий '68: радикальный протест и его враги""",9785001391760,18.13,https://nmbooks.shop/products/n0017,https://www.google.com/search?q=9785001391760,nm_books,2026-03-29
"Андрей Шаповалов ""Говорящие с духами: Мир сибирского шаманизма""",9785002231331,13.45,https://nmbooks.shop/products/n0016,https://www.google.com/search?q=9785002231331,nm_books,2026-03-29
"Уинстон Черчилль ""Вторая мировая война"" (в 3 книгах)",9785961439373,52.97,https://nmbooks.shop/products/n0015,https://www.google.com/search?q=9785961439373,nm_books,2026-03-29
"Томас К. Шор ""В шаге от рая: Правдивая история путешествия тибетского ламы в Страну Бессмертия""",9785961439373,13.45,https://nmbooks.shop/products/n0014,https://www.google.com/search?q=9785961439373,nm_books,2026-03-29
"Фрэнк Фаранда ""Парадокс страха: Как одержимость безопасностью мешает нам жить"" [покет-серия]",9785002231188,6.93,https://nmbooks.shop/products/n0013,https://www.google.com/search?q=9785002231188,nm_books,2026-03-29
"Хелен Скейлз ""О чём молчат рыбы: Путеводитель по жизни морских обитателей""",9785002232314,13.45,https://nmbooks.shop/products/n0012,https://www.google.com/search?q=9785002232314,nm_books,2026-03-29
"Мария Лоренца Кьезара ""Секст как лекарство от тревоги: Чему мы можем научиться у философов-скептиков""",9785961494938,11.41,https://nmbooks.shop/products/n0011,https://www.google.com/search?q=9785961494938,nm_books,2026-03-29
"Стивен Пинкер ""Рациональность: Что это, почему нам ее не хватает и чем она важна""",9785001398196,20.37,https://nmbooks.shop/products/n0010,https://www.google.com/search?q=9785001398196,nm_books,2026-03-29
"Александра Стайн ""Страх, любовь и пропаганда: Механизмы влияния в сектах и тоталитарных системах""",9785961487640,15.89,https://nmbooks.shop/products/n0009,https://www.google.com/search?q=9785961487640,nm_books,2026-03-29
"Дэниел Ергин ""Добыча: Всемирная история борьбы за нефть, деньги и власть""",9785961437881,40.75,https://nmbooks.shop/products/n0008,https://www.google.com/search?q=9785961437881,nm_books,2026-03-29
"Мэри Бирд ""SPQR: История Древнего Рима""",9785001390114,20.37,https://nmbooks.shop/products/n0007,https://www.google.com/search?q=9785001390114,nm_books,2026-03-29
"Малкольм Гладуэлл ""Что видела собака: Про первопроходцев, гениев второго плана, поздние таланты, а также другие истории"" [покет-серия]",9785961423860,6.93,https://nmbooks.shop/products/n0006,https://www.google.com/search?q=9785961423860,nm_books,2026-03-29
"Малкольм Гладуэлл ""Сила мгновенных решений: Интуиция как навык"" [покет-серия]",9785961468946,6.93,https://nmbooks.shop/products/n0005,https://www.google.com/search?q=9785961468946,nm_books,2026-03-29
"Малкольм Гладуэлл ""Давид и Голиаф: Как аутсайдеры побеждают фаворитов"" [покет-серия]",9785961471533,6.93,https://nmbooks.shop/products/n0004,https://www.google.com/search?q=9785961471533,nm_books,2026-03-29
"Малкольм Гладуэлл ""Переломный момент: Как незначительные изменения приводят к глобальным переменам"" [покет-серия]",9785961422870,6.93,https://nmbooks.shop/products/n0003,https://www.google.com/search?q=9785961422870,nm_books,2026-03-29
"Айн Рэнд ""Атлант расправил плечи"" [в 3-х книгах]",9785961467420,28.93,https://nmbooks.shop/products/n0002,https://www.google.com/search?q=9785961467420,nm_books,2026-03-29
"Айрат Багаутдинов ""Чему я могу научиться у Владимира Шухова""",9785961493467,10.19,https://nmbooks.shop/products/n0001,https://www.google.com/search?q=9785961493467,nm_books,2026-03-29
