Book Name;ISBN;Price (EUR);Original Price;Original Currency;Available
50 метафорических карт для пробуждения сексуальности;N/A;26,15;95,00;ILS;Yes
Кафе на краю земли. Два бестселлера под одной обложкой;N/A;15,14;55,00;ILS;No
Шум;N/A;26,15;95,00;ILS;No
Черные кувшинки;N/A;23,40;85,00;ILS;No
Фейтфул-Плейс;N/A;23,40;85,00;ILS;No
Улица Яффо;N/A;28,90;105,00;ILS;No
Улица светлячков;N/A;20,64;75,00;ILS;No
Троя;N/A;31,66;115,00;ILS;No
Там, где раки поют;N/A;20,64;75,00;ILS;No
Сходство;N/A;23,40;85,00;ILS;No
Сочувствую, что вы так чувствуете;N/A;26,15;95,00;ILS;No
Сигареты;N/A;26,15;95,00;ILS;Yes
Северный лес;N/A;22,02;80,00;ILS;No
Рассечение Стоуна;N/A;33,03;120,00;ILS;Yes
Путешествие к вратам мудрости;N/A;23,40;85,00;ILS;Yes
Привет, красавица;N/A;23,40;85,00;ILS;No
Поломка на краю галактики;N/A;24,77;90,00;ILS;No
Пардéс;N/A;26,15;95,00;ILS;No
Оливия Киттеридж;N/A;24,77;90,00;ILS;No
Маковое море;N/A;23,40;85,00;ILS;No
Кокон;N/A;22,02;80,00;ILS;No
Зона интересов;N/A;22,02;80,00;ILS;Yes
Зимний солдат;N/A;20,64;75,00;ILS;No
Гостья;N/A;22,02;80,00;ILS;No
"Возвращение в кафе ""Полустанок""";N/A;26,15;95,00;ILS;No
Велнесс;N/A;28,90;105,00;ILS;No
В лесу;N/A;23,40;85,00;ILS;No
Ах, Вильям!;N/A;19,27;70,00;ILS;No
Piccola Сицилия;N/A;28,90;105,00;ILS;Yes
Завет воды;N/A;34,41;125,00;ILS;No
Повесть о любви и тьме;N/A;28,90;105,00;ILS;No
Борнвилл;N/A;22,02;80,00;ILS;No
Мама, смотри, я готовлю!;N/A;24,50;89,00;ILS;No
Как говорить с детьми о сексе;N/A;20,64;75,00;ILS;Yes
Внутреннее спокойствие. 101 способ справиться с тревогой, страхом и паническими атаками;N/A;17,89;65,00;ILS;No
Без усилий. Пусть главное станет проще;N/A;26,15;95,00;ILS;No
Женское сердце. Современный подход к здоровью женщин;N/A;22,02;80,00;ILS;Yes
В этом году я... Как изменить привычки, сдержать обещания или сделать то, о чем вы давно мечтали;N/A;22,02;80,00;ILS;No
Укрепляем память. Проверенная японская методика для любого возраста;N/A;20,64;75,00;ILS;No
Счастье шить. Здоровье, творчество, отношения, свобода;N/A;37,16;135,00;ILS;Yes
Скрипка, деньги и «Титаник». История скрипачки, продававшей мечты и обман;N/A;23,40;85,00;ILS;No
Вулканы. Научный комикс;N/A;23,40;85,00;ILS;No
Сказки медведя Густава. Дом в малиннике;N/A;17,89;65,00;ILS;No
Секрет парка аттракционов;N/A;16,52;60,00;ILS;Yes
Неземляне;N/A;16,52;60,00;ILS;No
Гула Камакри. Легенда о проклятом таборе;N/A;13,76;50,00;ILS;Yes
Антарктида. Удивительные факты о самом загадочном континенте Земли;N/A;22,02;80,00;ILS;Yes
Уно. Невероятный друг;N/A;16,52;60,00;ILS;No
Уна. Солёная сказка;N/A;15,14;55,00;ILS;No
Школа талантов. Урок первый: зверский шум!;N/A;17,89;65,00;ILS;Yes
Школа магических зверей. Копай глубже!;N/A;15,14;55,00;ILS;No
Школа магических зверей. Забег с крокодилом;N/A;15,14;55,00;ILS;No
Чай в зимнем лесу;N/A;19,27;70,00;ILS;Yes
Хранители мира;N/A;22,02;80,00;ILS;No
Три героя Матильды;N/A;22,02;80,00;ILS;No
Тильда Яблочное Семечко. Весна, лето, осень и зима;N/A;27,53;100,00;ILS;Yes
Талант Коула;N/A;17,89;65,00;ILS;No
Сказки медведя Густава. Ревущий ручей;N/A;17,89;65,00;ILS;Yes
Славянские мифы для детей. От Перуна до Кощея Бессмертного;N/A;26,15;95,00;ILS;No
Окей, ты взрослеешь. Самые важные вопросы об эмоциях, отношениях и обо всем, что волнует и бесит;N/A;19,27;70,00;ILS;No
Волшебный мир фей. Вместе с феями изучаем природу, печем кекс, мастерим подарки;N/A;19,27;70,00;ILS;No
Школа талантов. Урок второй: конец света;N/A;16,52;60,00;ILS;No
Брат болотного края;N/A;23,40;85,00;ILS;No
Близости;N/A;20,64;75,00;ILS;No
Один и ОК. Как мы учимся быть сами по себе;N/A;26,15;95,00;ILS;Yes
Хранительница книг из Аушвица;N/A;34,41;125,00;ILS;No
Тяга. Всемирная история зависимости;N/A;30,28;110,00;ILS;Yes
Скоро конец света;N/A;23,40;85,00;ILS;No
Однажды в Голливуде;N/A;38,54;140,00;ILS;No
Как работает пропаганда?;N/A;23,40;85,00;ILS;No
Волчье время;N/A;34,41;125,00;ILS;Yes
Внутренний рассказчик. Как наука о мозге помогает сочинять захватывающие истории;N/A;26,15;95,00;ILS;No
Гарвардская площадь;N/A;23,40;85,00;ILS;No
Четыре жизни Хелен Ламберт;N/A;20,64;75,00;ILS;No
Падение дома Ашеров;N/A;17,89;65,00;ILS;No
Ночь в тоскливом октябре;N/A;17,89;65,00;ILS;Yes
На маяк;N/A;17,89;65,00;ILS;No
Мечтают ли андроиды об электроовцах?;N/A;17,89;65,00;ILS;No
Коллекционер;N/A;17,89;65,00;ILS;No
Зоопарк в твоей голове. 25 психологических синдромов, которые мешают нам жить;N/A;26,15;95,00;ILS;No
Канун дня всех святых;N/A;17,89;65,00;ILS;No
Волхв;N/A;20,64;75,00;ILS;No
Взгляни на дом свой, ангел;N/A;23,40;85,00;ILS;Yes
Dark Wood Tarot. Таро Темного леса (78 карт и руководство в подарочном футляре);N/A;77,07;280,00;ILS;Yes
Проклятые души. Легенды из Японии, Китая и Кореи;N/A;34,41;125,00;ILS;No
Блокнот «Тропа полоза»;N/A;10,74;39,00;ILS;No
Блокнот «Лесная магия»;N/A;10,74;39,00;ILS;No
Русские народные сказки с женскими архетипами. Баба-яга, Марья Моревна, Василиса Премудрая и другие героини;N/A;26,15;95,00;ILS;Yes
Монстры и волшебные существа. русские сказки и европейские мифы;N/A;23,40;85,00;ILS;No
Блокнот Антейку. Волшебная Азия;N/A;10,74;39,00;ILS;Yes
Блокнот Антейку. Вазуза и Волга;N/A;10,74;39,00;ILS;No
О пользе волшебства. Смысл и значение волшебных сказок;N/A;24,50;89,00;ILS;No
Психотерапия и экзистенциализм. Избранные работы по логотерапии;N/A;20,64;75,00;ILS;No
Неврозы. Теория и терапия;N/A;20,64;75,00;ILS;No
Что такое личные границы. Учим ребёнка говорить «нет»;N/A;19,27;70,00;ILS;No
Дневники Вишенки. Том 3. Последнее из пяти сокровищ;N/A;26,15;95,00;ILS;Yes
Дневники Вишенки. Том 2. Таинственная книга;N/A;26,15;95,00;ILS;Yes
Гибкое сознание. Новый взгляд на психологию развития взрослых и детей;N/A;23,40;85,00;ILS;No
Увлекательная наука в комиксах. Химия и биология;N/A;26,15;95,00;ILS;No
Магазинчик бесценных вещей;N/A;16,10;58,50;ILS;No
Я, ты и то, что между нами. Эмоциональная близость и сексуальное влечение вначале и навсегда;N/A;20,64;75,00;ILS;No
Просто о важном. Мира и Гоша узнают себя. Учимся договариваться и дружить;N/A;23,40;85,00;ILS;No
Клуб убийств по четвергам;N/A;23,40;85,00;ILS;No
Как выжить женщине в Средневековье. Проклятие Евы, грех выщипывания бровей и спасительное воздержание;N/A;24,50;89,00;ILS;No
Эмиль и Марго. Чудеса без проблем;N/A;20,64;75,00;ILS;No
Эмиль и Марго. Весь мир кувырком;N/A;20,64;75,00;ILS;Yes
Эмиль и Марго. Ни дня без приключений;N/A;20,64;75,00;ILS;No
Эмиль и Марго. Монстры повсюду!;N/A;20,64;75,00;ILS;Yes
Эмиль и Марго. Время шалостей!;N/A;20,64;75,00;ILS;No
Эмиль и Марго. Ветер свободы;N/A;20,64;75,00;ILS;No
Эмиль и Марго. Чудовищные глупости;N/A;20,64;75,00;ILS;No
Эмиль и Марго. Монстры в игре;N/A;20,64;75,00;ILS;Yes
Эмиль и Марго. Грандиозный побег;N/A;20,64;75,00;ILS;Yes
Эмиль и Марго. Вот это поворот!;N/A;20,64;75,00;ILS;No
Эмиль и Марго. А вот и не страшно!;N/A;20,64;75,00;ILS;Yes
Амур и Психея. Трансформация женственности в толковании мифа;N/A;17,89;65,00;ILS;Yes
Волшебные и страшные мифы леса. От феникса до Иггдрасиля;N/A;33,03;120,00;ILS;No
Твое тело. Как оно работает и меняется;N/A;26,15;95,00;ILS;No
Блокнот «Лесная ведьма»;N/A;10,74;39,00;ILS;No
Пробуждение внутреннего героя. 12 архетипов, которые помогут раскрыть свою личность и найти путь;N/A;23,40;85,00;ILS;Yes
Tarot of the Divine. Таро сказочных архетипов;N/A;57,81;210,00;ILS;No
Mystic Mondays Tarot. Таро мистических понедельников. 78 карт и руководство (в подарочном оформлении);N/A;44,04;160,00;ILS;Yes
Японские легенды. Оборотень Кицунэ, ведьма Такияша, слово самурая, заклинания, месть и любовь;N/A;24,50;89,00;ILS;No
Шумерские мифы. От Всемирного потопа и эпоса о Гильгамеше до бога Энки и птицы Анзуд;N/A;24,50;89,00;ILS;No
Шерлок Холмс. Этюд в багровых тонах;N/A;44,04;160,00;ILS;No
То самое Таро. Полное руководство по значениям, раскладам и интуитивному чтению карт;N/A;24,77;90,00;ILS;No
Твои эмоции — твоя суперсила. Как поймать баланс, понять себя и стать тем, кем хочешь;N/A;17,89;65,00;ILS;No
Скетчбук Кориандр;N/A;13,49;49,00;ILS;Yes
"Скандинавские мифы: от Тора и Локи до Толкина и ""Игры престолов""";N/A;26,15;95,00;ILS;No
Свободная. Знакомство, свидания, секс и новая жизнь после развода;N/A;26,15;95,00;ILS;Yes
Просто Рикка. И точка;N/A;20,64;75,00;ILS;Yes
Просто о важном. Новые истории про Миру и Гошу. Вместе находим выход из сложных ситуаций;N/A;23,40;85,00;ILS;No
Нетревожные отношения с едой (и с собой). Осознай свои истинные потребности в питании;N/A;20,64;75,00;ILS;No
Кто пришел потом?;N/A;20,64;75,00;ILS;No
Дневники Вишенки. Том 1. Каменный зоопарк;N/A;26,15;95,00;ILS;No
Дикий робот;N/A;17,89;65,00;ILS;No
Детские страхи;N/A;20,64;75,00;ILS;Yes
Школа магических зверей. Кто сидит в темноте?;N/A;16,52;60,00;ILS;No
Сколько пятен у гепарда?;N/A;22,02;80,00;ILS;No
Может ли жираф облизать свои уши? И ещё 319 вопросов о мире вокруг;N/A;33,03;120,00;ILS;No
Прописи. Учимся писать печатные буквы. 5-6 лет;N/A;12,39;45,00;ILS;No
Девчонкам о важном. Все, что ты хотела знать о взрослении, месячных, отношениях и многом другом;N/A;22,02;80,00;ILS;No
Уно. Ушастый неопознанный объект;N/A;16,52;60,00;ILS;No
KUMON на украинском языке. Учимся вырезать;N/A;15,14;55,00;ILS;Yes
KUMON на украинском языке. Простые линии;N/A;15,14;55,00;ILS;No
Полный дом призраков;N/A;15,14;55,00;ILS;Yes
Маленькая неугомонная Астрид;N/A;24,77;90,00;ILS;No
Лучшая в мире Эстер;N/A;16,52;60,00;ILS;Yes
Кит на пляже;N/A;16,52;60,00;ILS;Yes
Как спит пчела? Удивительные факты о животных и их суперспособностях;N/A;24,77;90,00;ILS;No
История жизни на Земле;N/A;22,02;80,00;ILS;No
Закон ракушки;N/A;13,76;50,00;ILS;Yes
Загадка старинного кладбища;N/A;15,14;55,00;ILS;No
Джулия и акула;N/A;23,40;85,00;ILS;Yes
Либретто современной архитектуры Хайфы. Лекция Михаила Линна;N/A;22,02;80,00;ILS;Yes
Концерт BELLA RIASS;N/A;22,02;80,00;ILS;Yes
Пишем сказки с Максимом Кронгаузом;N/A;22,02;80,00;ILS;Yes
Встреча с Дмитрием Дубовым. Как СМИ манипулируют нашим сознанием и почему мы им это позволяем?;N/A;22,02;80,00;ILS;Yes
«История жизни на Земле». Курс лекций Александра Маркова. Лекция девятая;N/A;22,02;80,00;ILS;Yes
«История жизни на Земле». Курс лекций Александра Маркова. Лекция девятая;N/A;82,58;300,00;ILS;Yes
ПОСМОТРЕЛИ БЫ ВЫ НА ОСТАЛЬНЫХ: проза Нелли Воскобойник  с комментариями психолога Виктории Райхер;N/A;22,02;80,00;ILS;Yes
Виктор Вахштайн. Социология сочувствия: как сострадание становится «эмоциональной валютой»;N/A;26,15;95,00;ILS;No
Лекция музыковеда Льва Ганкина: «Гарри Поттер и музыка волшебных миров»;N/A;22,02;80,00;ILS;Yes
Вечер с Еленой Якович: «Бродский. Прощание»;N/A;22,02;80,00;ILS;Yes
Средневековые настольные игры. Лекция Павла Колосницина;N/A;22,02;80,00;ILS;Yes
Все ли спят ночью? Завораживающие иллюстрации и удивительные факты ночного мира живой природы;N/A;23,40;85,00;ILS;No
В стране линдвормов;N/A;22,02;80,00;ILS;No
«Что такое тоталитарная архитектура?» Лекция Андрея Бархина;N/A;22,02;80,00;ILS;Yes
Атлас загадочных мест России;N/A;23,40;85,00;ILS;No
Учимся вырезать;N/A;15,14;55,00;ILS;Yes
36 ключей. Эти каникулы запомнятся надолго!;N/A;16,52;60,00;ILS;No
Дневники Вишенки. Том 4. Богиня без лица;N/A;26,15;95,00;ILS;Yes
Дневники Вишенки. Том 5. От первого снега до Персеид;N/A;25,87;94,00;ILS;Yes
Кошмарио и Сонелли. Драконы против единорогов;N/A;15,14;55,00;ILS;No
Индиго с Мармеладной улицы и её чудовищные питомцы;N/A;20,64;75,00;ILS;No
Мишка Коди находит друга;N/A;26,15;95,00;ILS;Yes
Пищеварение. Научный комикс;N/A;22,02;80,00;ILS;No
Животные России;N/A;22,02;80,00;ILS;No
Зато сам! Рассказы для первого чтения;N/A;16,52;60,00;ILS;No
Кто светится в темноте? Невероятные факты о способностях животных;N/A;22,02;80,00;ILS;Yes
Космос. Большая книга о Вселенной и космонавтике;N/A;27,53;100,00;ILS;No
По следам крестоносцев. Путеводитель по замкам Израиля;N/A;17,89;65,00;ILS;No
Я — это Я;N/A;23,40;85,00;ILS;Yes
Зато сам. Рассказы для первого чтения. Книга 2;N/A;20,64;75,00;ILS;No
Мой домашний айсберг;N/A;22,02;80,00;ILS;Yes
Марс. Тайны Красной планеты;N/A;35,78;130,00;ILS;No
Логика. Учимся анализировать, сравнивать и обобщать. 5-6 лет;N/A;12,39;45,00;ILS;No
История магии c древнейших времен и до наших дней;N/A;19,27;70,00;ILS;No
Ёлка, пряники, подарки. Чудесные истории под Новый год;N/A;15,14;55,00;ILS;No
Тильда Яблочное Семечко. Куда пропал Руперт?;N/A;22,02;80,00;ILS;Yes
Лапин. Добрые истории про маленького кролика;N/A;23,40;85,00;ILS;Yes
Пуговка, которая потерялась;N/A;20,64;75,00;ILS;Yes
Девять сыновей Дракона. Фэнтези-раскраска по мотивам китайской мифологии;N/A;26,15;95,00;ILS;No
Буквы. Учимся уверенно узнавать буквы и слова. 5-6 лет;N/A;17,89;65,00;ILS;No
Просто о важном. Про Миру и Гошу. Вместе ищем ответы на сложные вопросы;N/A;23,40;85,00;ILS;No
Откуда берутся дети. Детская энциклопедия (Чевостик);N/A;22,02;80,00;ILS;No
Русские мифические существа;N/A;30,28;110,00;ILS;No
Пинелла Пропелла. Девочка, которая умела летать;N/A;13,76;50,00;ILS;Yes
От Одиссея до Гарри Поттера. Наглядная навигация по морю литературы;N/A;33,03;120,00;ILS;No
Кисельные берега;N/A;16,52;60,00;ILS;No
Я сегодня расскажу;N/A;12,39;45,00;ILS;Yes
Чудесные превращения Марьи Петровны Уткиной;N/A;24,77;90,00;ILS;Yes
Чему я могу научиться у Майи Плисецкой;N/A;17,89;65,00;ILS;Yes
Пчёлка Хани не хочет идти в детский сад;N/A;17,89;65,00;ILS;No
Происхождение человека;N/A;22,02;80,00;ILS;No
Лили учится считать;N/A;13,76;50,00;ILS;No
Лили узнаёт фигуры;N/A;13,76;50,00;ILS;No
Как несчастный лошадёнок стал счастливым. Правописание непроизносимых согласных в корне слова;N/A;15,14;55,00;ILS;Yes
Большая книга велосипедов;N/A;26,15;95,00;ILS;Yes
Бережливый Дельфин Дейзи. История про лагуну с рыбками + Серия финграмотность для детей;N/A;15,14;55,00;ILS;No
Бз-з-з-з-з-з! Джонни, самый странный муравей;N/A;19,27;70,00;ILS;Yes
Хроника с открытым финалом. История палестино-израильского противостояния;N/A;28,90;105,00;ILS;Yes
Обложка и форзац. Из истории советской детской книги. Коллекция Нины и Вадима Гинзбурга;N/A;214,70;780,00;ILS;Yes
Традиционный еврейский дом;N/A;33,03;120,00;ILS;Yes
История культа Гумилева;N/A;33,03;120,00;ILS;Yes
Книги Маккавеев;N/A;134,88;490,00;ILS;Yes
Мир библейских животных;N/A;31,66;115,00;ILS;Yes
Рассказы для детей;N/A;19,27;70,00;ILS;Yes
Царь Соломон и Асмодей;N/A;23,40;85,00;ILS;No
Израиль. История государства;N/A;27,53;100,00;ILS;Yes
Марк Сирота и еврейский вопрос;N/A;27,53;100,00;ILS;Yes
Ханука. Ухватиться за свет;N/A;27,53;100,00;ILS;Yes
Впервые в Библии;N/A;19,27;70,00;ILS;No
Дело было так;N/A;20,64;75,00;ILS;No
Зачем писать?;N/A;28,90;105,00;ILS;No
Когда умерли автобусы;N/A;17,89;65,00;ILS;No
Основы веры. Есть ли в иудаизме догматы?;N/A;23,40;85,00;ILS;Yes
От Библии до постмодерна. Статьи по истории еврейской культуры;N/A;22,02;80,00;ILS;No
Шестидневная война. Июнь 1967-го;N/A;22,02;80,00;ILS;Yes
Американская пастораль;N/A;20,64;75,00;ILS;No
Цукерман освобожденный;N/A;13,76;50,00;ILS;Yes
Прощай, Коламбус;N/A;15,14;55,00;ILS;No
Удивительное путешествие Волькенбруха в объятия шиксы;N/A;19,27;70,00;ILS;No
Учительница;N/A;17,89;65,00;ILS;No
Астрология и каббала;N/A;19,27;70,00;ILS;Yes
Время рождаться и время умирать;N/A;30,28;110,00;ILS;Yes
Встречи со Львом Шестовым;N/A;26,15;95,00;ILS;Yes
Знаки времен. Зодиак в еврейской традиции;N/A;19,27;70,00;ILS;Yes
История еврейского народа;N/A;38,54;140,00;ILS;Yes
История средневековой еврейской философии;N/A;33,03;120,00;ILS;Yes
Книга нашего наследия (в 2 томах);N/A;71,57;260,00;ILS;Yes
Менахем Бегин. Битва за душу Израиля;N/A;23,40;85,00;ILS;Yes
Метаморфозы любви и смерти в талмудических текстах;N/A;19,27;70,00;ILS;Yes
Метафизика власти;N/A;26,15;95,00;ILS;Yes
"По стопам ""Вечного жида""";N/A;22,02;80,00;ILS;Yes
Тора с широко закрытыми глазами;N/A;23,40;85,00;ILS;Yes
Операция свадьба;N/A;24,77;90,00;ILS;Yes
Библейская динамика. Том 2. Комментарий на Книгу Исход: Пинхас Полонский;N/A;35,78;130,00;ILS;Yes
Долли сити;N/A;19,27;70,00;ILS;Yes
Певец;N/A;24,77;90,00;ILS;Yes
Абсолют;N/A;33,03;120,00;ILS;Yes
Виктор;N/A;26,15;95,00;ILS;Yes
Коэлет. Книга Экклезиаста;N/A;35,78;130,00;ILS;No
Тора;N/A;35,78;130,00;ILS;No
Восточно-западная улица;N/A;42,67;155,00;ILS;No
От беглых марранов до футбольных хулиганов. Лекция Олега Акласа (Амстердам);N/A;16,52;60,00;ILS;Yes
Сны;N/A;20,64;75,00;ILS;Yes
Фокус;N/A;16,52;60,00;ILS;No
Записки из прошлого времени;N/A;19,27;70,00;ILS;Yes
Холь;N/A;16,52;60,00;ILS;Yes
Поэтические тексты;N/A;12,39;45,00;ILS;Yes
Тонкости израильской политики в 12 рассказах;N/A;30,28;110,00;ILS;Yes
Арабы. История. XVI-XXI вв.;N/A;44,04;160,00;ILS;No
Иудейская война;N/A;30,28;110,00;ILS;Yes
Пять эссе о войне и болезни;N/A;16,52;60,00;ILS;Yes
Смирнов пытается вспомнить;N/A;22,02;80,00;ILS;Yes
Стихи из айпада;N/A;12,39;45,00;ILS;Yes
Стихи из России;N/A;13,76;50,00;ILS;No
Бухгалтерия и налогообложение в Израиле. Сборник статей для индивидуальных предпринимателей, компаний и наемных работников за 2023–2024 годы;N/A;22,02;80,00;ILS;No
Полет герр Думкомпфа;N/A;12,39;45,00;ILS;Yes
Из чукотского эпоса;N/A;27,53;100,00;ILS;No
Дер Эмес Фун Лина;N/A;16,52;60,00;ILS;Yes
Покойнишный вой по Ленине;N/A;13,76;50,00;ILS;Yes
Линия соприкосновения;N/A;16,52;60,00;ILS;Yes
Снеговик;N/A;22,02;80,00;ILS;Yes
Дети войны;N/A;22,02;80,00;ILS;Yes
Там, где цветет полынь;N/A;26,15;95,00;ILS;No
Легенда о волках;N/A;33,03;120,00;ILS;No
Моя жизнь;N/A;30,28;110,00;ILS;Yes
Ворчебрюзг;N/A;16,52;60,00;ILS;No
Брит Олам. Молитвенник для Бней Ноах;N/A;26,15;95,00;ILS;No
Нелюбовь. О путинской России;N/A;57,81;210,00;ILS;Yes
Нелюбовь. О путинской России;N/A;11,01;40,00;ILS;Yes
Путешествие в страну Ирода;N/A;17,89;65,00;ILS;Yes
Современная еврейская история (2 тома);N/A;57,81;210,00;ILS;No
Капитал. Критика политической экономии.Том первый. Книга I: процесс производства капитала;N/A;44,04;160,00;ILS;No
Прощайте, вещи! Новый японский минимализм;N/A;23,40;85,00;ILS;Yes
Англомания (зеленый переплет);N/A;60,56;220,00;ILS;No
Англомания (красный переплет);N/A;60,56;220,00;ILS;Yes
Волна;N/A;17,89;65,00;ILS;No
И тот и другая;N/A;19,27;70,00;ILS;Yes
Граф Монте-Кристо. Шедевр приключенческой литературы в одном томе;N/A;28,90;105,00;ILS;No
Густав Климт. Абсолютная красота;N/A;23,40;85,00;ILS;No
Благословение небожителей. Том 3;N/A;31,66;115,00;ILS;No
Буквы на базаре. Азбука;N/A;6,88;25,00;ILS;No
Две половины целого. Брачные отношения в свете Торы;N/A;27,53;100,00;ILS;Yes
Анализ поэтического текста. Структура стиха;N/A;17,89;65,00;ILS;No
Аутоиммунный протокол. Новый подход к профилактике и лечению астмы, волчанки, псориаза, СРК, тиреоидита хашимото, ревматоидного артрита и других аутоимунных состояний;N/A;24,77;90,00;ILS;No
Ведьмина служба доставки. Книга первая;N/A;19,27;70,00;ILS;No
Величайшее благо. Балканская трилогия;N/A;23,40;85,00;ILS;No
Вселенная Хаяо Миядзаки. Картины великого аниматора в деталях;N/A;22,02;80,00;ILS;No
Две жизни. Четыре части в одной книге (подарочное издание с цветным обрезом);N/A;71,57;260,00;ILS;No
Всё закончится, а ты нет. Книга силы, утешения и поддержки;N/A;23,40;85,00;ILS;No
Глупая лошадь (иврит).;N/A;23,40;85,00;ILS;Yes
«Мемориал». Отнятый дом;N/A;44,04;160,00;ILS;No
Одинокий город. Упражнения в искусстве одиночества;N/A;22,02;80,00;ILS;No
Алиса в Стране чудес. Алиса в Зазеркалье;N/A;24,77;90,00;ILS;No
Благословение небожителей. Том 1;N/A;33,03;120,00;ILS;No
Мастер;N/A;15,14;55,00;ILS;No
Обыкновенные удивительные истории;N/A;16,52;60,00;ILS;No
Однажды, а может быть дважды;N/A;23,40;85,00;ILS;Yes
Плохие русские. Кино от «Брата» до «Слова пацана»;N/A;64,69;235,00;ILS;Yes
Плохие русские. Кино от «Брата» до «Слова пацана»;N/A;11,01;40,00;ILS;Yes
Орковы поля;N/A;13,76;50,00;ILS;Yes
Райгород;N/A;26,15;95,00;ILS;Yes
Путеводитель растерянных. Том 2;N/A;48,17;175,00;ILS;Yes
Улыбайтесь, улыбайтесь!;N/A;27,53;100,00;ILS;Yes
Как нарисовать птицу;N/A;12,39;45,00;ILS;Yes
Бобо;N/A;45,42;165,00;ILS;Yes
Покаянные дни;N/A;49,55;180,00;ILS;Yes
Материал. Женская память о ГУЛАГе;N/A;77,07;280,00;ILS;No
Американцы и все остальные: Истоки и смысл внешней политики США;N/A;26,15;95,00;ILS;No
Приключения дяди Лёвы в румынских степях;N/A;16,52;60,00;ILS;Yes
Приключения дяди Лёвы в сибирских джунглях;N/A;19,27;70,00;ILS;Yes
Приключения дяди Лёвы в швейцарской пустыне;N/A;19,27;70,00;ILS;Yes
Приключения дяди Лёвы на Западном полюсе;N/A;19,27;70,00;ILS;Yes
Приключения дяди Лёвы в лесах Сахары;N/A;19,27;70,00;ILS;Yes
Приключения дяди Лёвы в Тибетском океане;N/A;19,27;70,00;ILS;Yes
Соломон Маймон. Автобиография;N/A;33,03;120,00;ILS;Yes
Волшебный хлам;N/A;17,89;65,00;ILS;Yes
"Сидур ""Врата молитвы"" (""Шаарей Тфила"") на будни, Субботу и Праздники. Нусах ашкеназ";N/A;41,29;150,00;ILS;No
Мануил Соловей. Врач и Талмудист в советскую эпоху;N/A;33,03;120,00;ILS;No
Гиюр. Путь в еврейство;N/A;16,52;60,00;ILS;No
Гора мацы;N/A;12,39;45,00;ILS;Yes
Защитник детей. История жизни Януша Корчака;N/A;15,14;55,00;ILS;Yes
Золотой Иерусалим;N/A;26,15;95,00;ILS;No
Кдушат Леви (Святость Леви). Кн. 1. Праздники;N/A;33,03;120,00;ILS;Yes
Кондитерская Франческо Тирелли;N/A;22,02;80,00;ILS;Yes
Корзина инжира;N/A;19,27;70,00;ILS;Yes
Кошка, которая думала, что она пес, и пес, который думал, что он кошка;N/A;15,14;55,00;ILS;No
Куда ведет лестница;N/A;24,77;90,00;ILS;No
Ма'асе ливнат ха-саппир;N/A;33,03;120,00;ILS;Yes
Мидраш Раба (Великий мидраш). Берешит Раба. Т. 1;N/A;44,04;160,00;ILS;No
"Молитвенник ""Хвала всевышнему"" (средний формат)";N/A;24,77;90,00;ILS;No
Кому принадлежит Анна Франк;N/A;16,52;60,00;ILS;Yes
Шесть чемоданов;N/A;22,02;80,00;ILS;No
Сад Акивы;N/A;27,53;100,00;ILS;No
Из Египта. Мемуары;N/A;24,77;90,00;ILS;Yes
Тополиный пух;N/A;19,27;70,00;ILS;Yes
Коллекция портретов;N/A;27,53;100,00;ILS;No
Вчера-позавчера;N/A;23,40;85,00;ILS;No
Пятикнижие. Тора в переводе на современный русский язык;N/A;30,28;110,00;ILS;No
Мишлей: Притчи царя Соломона;N/A;35,78;130,00;ILS;No
Книга заповедей;N/A;35,78;130,00;ILS;Yes
Itay Raiten—Gregory Sandomirsky;N/A;22,02;80,00;ILS;Yes
Простая история;N/A;20,64;75,00;ILS;No
Агават Хесед (Любовь к милосердию);N/A;27,53;100,00;ILS;Yes
Письма о семейной жизни;N/A;17,89;65,00;ILS;No
Верно ли говорят, что в Хеломе кур доят?;N/A;15,14;55,00;ILS;No
Мици - помощница;N/A;11,01;40,00;ILS;Yes
Носящие вымышленное имя. Энциклопедическое издание в 2 томах;N/A;77,07;280,00;ILS;Yes
Письма о воспитании;N/A;15,14;55,00;ILS;Yes
Письма о деловой жизни, достатке и заработке;N/A;17,89;65,00;ILS;Yes
Последовательность событий в Библии;N/A;82,58;300,00;ILS;No
Братья Бельские;N/A;12,39;45,00;ILS;Yes
Бумажная карта;N/A;13,76;50,00;ILS;Yes
Бумажная карта;N/A;27,53;100,00;ILS;Yes
Бумажная карта;N/A;55,05;200,00;ILS;Yes
Бумажная карта;N/A;82,58;300,00;ILS;Yes
Бумажная карта;N/A;27,53;100,00;ILS;Yes
Подарочная карта;N/A;13,76;50,00;ILS;Yes
Подарочная карта;N/A;27,53;100,00;ILS;Yes
Подарочная карта;N/A;55,05;200,00;ILS;Yes
Подарочная карта;N/A;82,58;300,00;ILS;Yes
Подарочная карта;N/A;137,63;500,00;ILS;Yes
Рабби Моше бен Маймон. Предисловия;N/A;35,78;130,00;ILS;Yes
Принц-петух из Брацлава;N/A;19,27;70,00;ILS;Yes
Путеводитель по празднику Песах. Пасхальная Агада;N/A;30,28;110,00;ILS;Yes
Свиток Эстерн. Путеводитель по празднику Пурим;N/A;16,52;60,00;ILS;Yes
